category,company.name,heat.rate,main.mmbtu,net.mwh,plant.id,plant.name,year
C,ACE Cogeneration Co ,12.4015514173626,9186350,740742,C0001 ,ACE Cogeneration (ACE is Argus Cogen Expansion - Retired),2002
C,Air Products and Chemicals Inc ,6.66502218908006,2931650,439856,C0021 ,Stockton CoGen (Retired 3/31/2012 - Repowered E0002),2002
C,DTE Stockton LLC ,11.3256137842635,3675660,324544,C0004 ,Port of Stockton District Energy Facility - Retired Jan 2011,2002
C,GWF Power Systems LP ,11.2859842169612,1726180,152949,C0008 ,East Third Street Power Plant - Retired April 2012,2002
C,GWF Power Systems LP ,12.1496744954199,1898010,156219,C0009 ,Loveridge Road Power Plant - Retired April 2012,2002
C,GWF Power Systems LP ,10.6976569868764,1712620,160093,C0012 ,Nichols Road Power Plant - Retired April 2012,2002
C,GWF Power Systems LP ,10.5939282109708,1710930,161501,C0010 ,Wilbur East Power Plant - Retired April 2012,2002
C,GWF Power Systems LP ,12.0803545453983,1951690,161559,C0011 ,Wilbur West Power Plant - Retired April 2012,2002
C,Hanford LP ,12.6374784577915,2661870,210633,C0007 ,Hanford - Retired October 2011,2002
C,Jackson Valley Energy Part LP ,0,0,0.119999997317791,C0005 ,Buena Vista Biomass Power (Jackson Valley) Retired Dec 2012,2002
C,Karnavati Holdings Inc ,43.4357263258842,15530405.2900085,357549.109999657,C0017 ,Argus Cogen Plant,2002
C,Los Angeles Department of Water & Power (LADWP) ,9.47319382594885,127701400,13480290,C0023 ,Intermountain Power Project (UT),2002
C,Mt Poso Cogeneration Co ,8.03541363878376,3350430,416958,C0016 ,Mt. Poso Cogeneration - Retired November 2011,2002
C,Rio Bravo ,5.79997491149332,1664500,286984,C0018 ,Rio Bravo Jasmin,2002
C,Rio Bravo ,6.04621742137512,1739660,287727,C0022 ,Rio Bravo Poso,2002
C,Southern California Edison (SCE) ,10.129268820164,103041000,10172600,C0024 ,Mohave Generating Station (Nevada) - Retired December 2005,2002
C,Tesoro Refining & Marketing Company LLC ,13.5550264751819,3558330,262510,C0002 ,Los Angeles Refinery - Calciner,2002
C,TXI Riverside Cement ,5.43464543655383,845783,155628,C0019 ,TXI Riverside Cement Power House (Shutdown March 2008),2002
E,Big Valley Power LLC ,,0,0,E0003 ,Big Valley Power LLC_(Retired June 30  2010),2002
E,Bio Energy Partners/WM Renewable Energy ,18.2480603024946,743207,40728,E0106 ,Altamont Gas Recovery,2002
E,Burney Forest Power ,17.892791940699,4067300,227315,E0005 ,Burney Forest Products,2002
E,Burney Mountain Power ,19.5497938412392,1578900,80763,E0006 ,Burney Mountain Power,2002
E,Chateau Energy Inc ,,0,0,E0042 ,Mesquite Lake Resource Recovery Project - Retired Dec 2008,2002
E,City of Oxnard Wastewater Division ,8.63531536537927,62157,7198,E0211 ,Oxnard Wastewater Treatment Plant,2002
E,City of San Diego ,62.807881773399,663000,10556,E0171 ,Gas Utilization Facility (Pt. Loma Sewage TP),2002
E,City of Sunnyvale Water Pollution Control Plant ,15.418713051387,135623,8796,E0181 ,Sunnyvale Water Pollution Control Plant,2002
E,Collins Pine Co ,17.7460826032541,354478,19975,E0026 ,Collins Pine Co Project,2002
E,County of Riverside Waste Management Department ,11.3513513513514,23100,2035,E0210 ,RCWMD Badlands Power Plant,2002
E,County of Sacramento Waste Management ,12.9523830383739,887031,68484,E0203 ,Kiefer Landfill Gas-to-Energy Facility,2002
E,County Sanitation Districts of Los Angeles County ,17.5198560082281,1226460,70004,E0113 ,Commerce Refuse To Energy,2002
E,County Sanitation Districts of Los Angeles County ,8.5325283346288,472028,55321,E0130 ,Palos Verdes Gas to Energy Facility - Retired Oct 2011,2002
E,County Sanitation Districts of Los Angeles County ,11.7362787962466,4590176,391110,E0127 ,Puente Hills Energy Recovery,2002
E,County Sanitation Districts of Los Angeles County ,13.9813624770237,981226,70181,E0129 ,Spadra Landfill Gas to Energy,2002
E,County Sanitation Districts of Los Angeles County ,10.6831098162193,1441034,134889,E0212 ,Total Energy Facilities,2002
E,Covanta Delano/Mendota ,16.2690496453901,5734840,352500,E0029 ,Covanta Delano  Inc,2002
E,Covanta Delano/Mendota ,16.096435318651,2462320,152973,E0052 ,Covanta Mendota LP,2002
E,Covanta Energy Inc ,18.2823020664035,2519740,137824,E0150 ,Stanislaus Resource Recovery Facility,2002
E,Desert View Power (formerly Colmac Energy Inc) ,12.5121535832538,4341930,347017,E0027 ,Desert View Power (Mecca Plant),2002
E,Diamond Walnut Growers Inc ,35.2612087797774,677932,19226,E0032 ,Diamond Walnut - Retired December 2005,2002
E,Dole Packaged Frozen Foods ,6.31927710843374,2098,332,E0043 ,J R Wood Incorporated - Retired December 2004,2002
E,DTE Energy Services ,16.1479927607766,2748130,170184,E0105 ,Woodland Biomass Power Ltd,2002
E,East Bay Municipal Utility District (EBMUD) ,,0,0,E0036 ,EBMUD Wastewater Treatment Plant Power Generation Station,2002
E,Eel River Power LLC ,18.0496949051981,3528950,195513,E0063 ,Scotia,2002
E,Encina Wastewater Authority ,11.0100595069425,77709,7058,E0251 ,Encina Water Pollution Control,2002
E,Evergreen Pulp Incorporated ,38.6313323741839,5343370,138317,E0048 ,Samoa Pulp Mill (Closed) - Retired December 2008,2002
E,Fortistar Methane Group ,17.3084704102855,183089,10578,E0118 ,American Canyon Power Plant (Retired 2013),2002
E,Fortistar Methane Group ,16.5351934611314,1124790,68024,E0117 ,Coyote Canyon,2002
E,Fortistar Methane Group ,16.0522536896689,281701,17549,E0120 ,Guadalupe Power Plant (Retired 2013),2002
E,Fortistar Methane Group ,14.8483959044369,217529,14650,E0123 ,Marsh Road Power Plant (Retired 2013),2002
E,Fortistar Methane Group ,11.9811974155162,515503,43026,E0168 ,MM Lopez Energy LLC,2002
E,Fortistar Methane Group ,14.5263598559906,520494,35831,E0194 ,MM Prima Deshecha Energy LLC,2002
E,Fortistar Methane Group ,12.4691565528682,571237,45812,E0054 ,MM San Diego LLC - Miramar Landfill,2002
E,Fortistar Methane Group ,11.8149251838701,372690,31544,E0202 ,MM San Diego LLC - North City,2002
E,Fortistar Methane Group ,11.5177955857993,257273,22337,E0095 ,MM Tajiguas Energy LLC,2002
E,Fortistar Methane Group ,12.1066387872452,115800,9565,E0101 ,MM Tulare Energy LLC,2002
E,Fortistar Methane Group ,18.2212708805507,1302420,71478,E0152 ,MM West Covina LLC,2002
E,Fortistar Methane Group ,21.6519796321314,208357,9623,E0154 ,MM Yolo Power LLC Facility,2002
E,Fortistar Methane Group ,15.3784275321768,219850,14296,E0179 ,Newby Island I,2002
E,Fortistar Methane Group ,16.2021583085112,331804,20479,E0122 ,Newby Island II (Retired 2010),2002
E,Gas Recovery Systems Inc ,15.7745275432248,156925,9948,E0075 ,San Marcos,2002
E,Gas Recovery Systems Inc ,19.0129216695254,166268,8745,E0094 ,Sycamore Landfill San Diego,2002
E,HL Power Co ,12.905973353451,2771390,214737,E0041 ,HL Power Company (Honey Lake),2002
E,IHI Power Services Corp ,20.1885183781736,2557320,126672,E0100 ,Pacific Ultrapower Chinese,2002
E,Los Angeles Department of Water & Power (LADWP) ,,0,0,E0153 ,Bradley Landfill,2002
E,Madera Power LLC ,,0,0,E0050 ,Madera Power (offline 3/28/2012 - repowered 2013),2002
E,Marubeni Sustainable Energy Inc ,21.275013926383,1985980,93348,E0037 ,DG Fairhaven Power Plant,2002
E,Modesto Energy LP ,,0,0,E0134 ,Modesto Energy - Retired Dec 2002,2002
E,Monterey Regional Waste Mgmt Dist ,14.8835079283302,260000,17469,E0135 ,Marina Landfill Gas (Monterey Regional Waste Management Dst),2002
E,MRWPCA ,13.2061900610288,90885,6882,E0055 ,Monterey Regional Water Pollution Control Cogen,2002
E,Mt Lassen Power ,19.5491167424263,1436430,73478,E0056 ,Mount  Lassen Power (Retired 2011),2002
E,NEO Corporation ,,0,0,E0139 ,Corona Landfill - Retired Dec 2004,2002
E,Orange County Sanitation District ,8.90387436362067,722309,81123,E0025 ,Plant No 2,2002
E,Otay Landfill Gas LLC ,12.7665048988188,278846,21842,E0061 ,Otay 1 & 2 Power Station,2002
E,Pacific Oroville Power Inc ,20.6804965186325,3172140,153388,E0064 ,Pacific Oroville Power Inc,2002
E,Pacific Recovery Corp ,13.117471300519,250242,19077,E0125 ,Oxnard - Closed December 2009,2002
E,Pacific Recovery Corp ,13.2576955074875,127486,9616,E0144 ,Salinas - Closed August 2009,2002
E,Pacific Recovery Corp ,12.0340038314176,100508,8352,E0141 ,Santa Clara - Retired Dec 2005,2002
E,Ridgewood Power Management LLC ,12.6888439429423,476796,37576,E0109 ,Brea Power Partners LP,2002
E,Rio Bravo ,18.6603293335411,3233070,173259,E0098 ,Rio Bravo Fresno,2002
E,Rio Bravo ,16.4146708869251,2691530,163971,E0099 ,Rio Bravo Rocklin,2002
E,SCS Energy ,12.5608887930105,698712,55626,E0142 ,Penrose Landfill - Retired December 2005,2002
E,SERRF Joint Powers Authority ,18.4848780033289,4364520,236113,E0112 ,Southeast Resource Recovery,2002
E,SF Public Utilities Commisson ,10.0050709939148,39460,3944,E0110 ,Southeast Digester Gas Cogen Plant,2002
E,Sierra Pacific Industries Inc ,36.0001180951256,1219360,33871,E0174 ,SPI - Anderson,2002
E,Sierra Pacific Industries Inc ,22.8653728185205,2571920,112481,E0078 ,SPI - Burney,2002
E,Sierra Pacific Industries Inc ,39.3070270468776,2140700,54461,E0004 ,SPI - Lincoln,2002
E,Sierra Pacific Industries Inc ,20.7117969138875,1747620,84378,E0084 ,SPI - Loyalton - Shut Down 08/20/2010,2002
E,Sierra Pacific Industries Inc ,26.753840679487,5187864,193911,E0081 ,SPI - Quincy,2002
E,Sierra Pacific Industries Inc ,34.0500442869796,1383930,40644,E0038 ,SPI - Sonora - Restarted 1/1/2012 (Shut Down 9/28/2009),2002
E,Sierra Pacific Industries Inc ,25.1216390694724,2218090,88294,E0082 ,SPI - Susanville - Shut Down 2004,2002
E,Simpson Paper Co ,,0,0,E0088 ,Humboldt Pulp Mill - Retired Dec 2003,2002
E,Soledad Energy LLC ,18.4637672477486,924647,50079,E0089 ,Soledad Energy - Retired Jan 2006,2002
E,Sonoma County Department of Transportation and Public Works ,12.8297650549274,320000,24942,E0195 ,Central LF (Sonoma) Phase I,2002
E,Sonoma County Department of Transportation and Public Works ,12.914979757085,319000,24700,E0196 ,Central LF (Sonoma) Phase II,2002
E,Sonoma County Department of Transportation and Public Works ,,0,0,E0197 ,Central LF (Sonoma) Phase III,2002
E,South Orange County Wastewater Authority ,5.40489358136417,32251,5967,E0155 ,Aliso Water Management Agency,2002
E,Thermal Energy Dev Partner LP ,17.606671690989,2312830,131361,E0096 ,Tracy Biomass Plant,2002
E,Toyon Landfill Gas Conversion LLC ,12.0914340228962,240813,19916,E0143 ,Toyon Landfill Gas Conversion LLC,2002
E,Wadham Energy LP ,13.8223876779675,2431980,175945,E0102 ,Wadham,2002
E,West Contra Costa Energy Recovery Inc ,13.0937008905186,199967,15272,E0137 ,Nove Power Plant,2002
E,Wheelabrator Hudson Energy Co Inc ,20.978172812559,999547,47647,E0165 ,Wheelabrator Hudson Energy - Retired 2003 and 2014,2002
E,Wheelabrator Martell Inc ,12.1983971353057,286150,23458,E0051 ,Wheelabrator Martell Inc - Retired December 2003,2002
E,Wheelabrator Technologies Inc ,17.8963172817711,7694110,429927,E0086 ,Wheelabrator Shasta,2002
E,WPI Packaging & Maintenance Co ,20.1301568855317,34644,1721,E0146 ,Byxbee Park Sanitary Landill - Retired December 2004,2002
G,Aera Energy LLC ,25.6908082016585,1245439,48478,G0802 ,AERA San Ardo Cogen Facility,2002
G,Aera Energy LLC ,13.2116538447381,717842,54334,G0557 ,Coalinga Cogeneration Facility,2002
G,Aera Energy LLC ,11.2118806384455,403908,36025,G0599 ,Lost Hills Cogeneration Plant,2002
G,Aera Energy LLC ,12.6570550811582,523230,41339,G0031 ,Oxford Cogeneration Facility (Shutdown 12/2006),2002
G,Aera Energy LLC ,5.05368147177846,2245381,444306,G0516 ,South Belridge Cogen Facility,2002
G,Aera Energy LLC ,12.1395228439536,281382,23179,G0556 ,Weir Cogeneration Plant (shutdown) - Retired December 2006,2002
G,AES Alamitos LLC ,10.5997377429786,44742023,4221050,G0011 ,Alamitos,2002
G,AES Huntington Beach LLC ,11.0073820572729,14293680,1298554,G0274 ,Huntington Beach (AES),2002
G,AES Redondo Beach LLC ,10.054345569551,20776913,2066461,G0490 ,Redondo Beach LLC_(AES),2002
G,Air Products and Chemicals Inc ,0,0,188848,G0078 ,Wilmington,2002
G,Algonquin Power Systems ,10.6168529243821,1301520,122590,G0536 ,Algonquin Power Sanger LLC,2002
G,AltaGas Pomona Energy Inc ,9.84586520331009,3143450,319266,G0562 ,AltaGas Pomona Energy Inc (San Gabriel Cogeneration),2002
G,AltaGas San Joaquin Energy Inc ,10.2600360104481,404584,39433,G0832 ,Hanford Energy Park Peaker,2002
G,AltaGas San Joaquin Energy Inc ,11.2098217358387,325735,29058,G0867 ,Henrietta Peaker,2002
G,Applied Energy LLC ,10.3646613934684,3886520,374978,G0626 ,Naval Station Energy Facility,2002
G,Applied Energy LLC ,10.4940522426865,3269380,311546,G0399 ,North Island Energy Facility,2002
G,Applied Energy LLC ,10.3231725530916,2177250,210909,G0386 ,NTC MCRD Energy Facility,2002
G,B Braun Medical Inc ,15.7988005997001,684957,43355,G9100 ,B Braun Medical Inc,2002
G,Badger Creek Limited ,9.08047261249686,3250900,358010,G0040 ,Badger Creek Cogen,2002
G,Bear Mountain Limited ,9.04074442085685,3266430,361301,G0428 ,Bear Mountain Cogen,2002
G,Biola University ,12.9228776978417,89814,6950,G0054 ,Biola University,2002
G,Black Hills Energy Capital ,13.7917816466811,549768,39862,G0415 ,Black Hills Ontario Facility -Retired February 2009,2002
G,Blue Heron Paper Co of California ,16.8856541129832,817806,48432,G0565 ,Blue Heron Paper - Retired 2006,2002
G,Burbank Water and Power ,13.6602364654636,21952,1607,G0329 ,Magnolia,2002
G,Burbank Water and Power ,13.9397307502873,849069,60910,G0410 ,Olive,2002
G,C&H Sugar Company ,0,0,50246,G0509 ,C&H Sugar Plant,2002
G,Cabrillo Power I LLC (NRG West Coast Inc) ,11.6634807767169,27445150,2353084,G0196 ,Encina,2002
G,Cabrillo Power II LLC (NRG West Coast Inc) ,0,0,744,G0175 ,Division - Retired Dec 2003,2002
G,Cabrillo Power II LLC (NRG West Coast Inc) ,13.4907885040531,18307,1357,G0189 ,El Cajon,2002
G,Cabrillo Power II LLC (NRG West Coast Inc) ,15.6022825357246,162685,10427,G0289 ,Kearny,2002
G,Cabrillo Power II LLC (NRG West Coast Inc) ,11.5889046941679,16294,1406,G0389 ,Naval Station - Retired December 2003,2002
G,Cabrillo Power II LLC (NRG West Coast Inc) ,16.8932496075353,10761,637,G0385 ,Naval Training Center - Retired December 2003,2002
G,Cabrillo Power II LLC (NRG West Coast Inc) ,8.21901639344262,12534,1525,G0398 ,North Island - Retired December 2003,2002
G,Cabrillo Power II LLC (NRG West Coast Inc) ,15.9262183501225,58497,3673,G0360 ,San Diego Combustion Turbines - Miramar 1A 1B,2002
G,California Power Holdings LLC ,9.59411288653003,509764,53133,G0896 ,Chowchilla II Peaker,2002
G,California Power Holdings LLC ,9.89452891574265,298043,30122,G0897 ,Red Bluff,2002
G,California Resources Corporation ,10.6975302427367,4037740,377446,G0775 ,Elk Hills CoGeneration,2002
G,CalPeak Power - Border LLC ,10.748652636016,356995,33213,G0853 ,Border - CalPeak Power,2002
G,CalPeak Power - Enterprise LLC ,10.9521855816393,355037,32417,G0845 ,Enterprise - CalPeak Power,2002
G,CalPeak Power - Panoche ,11.066192893401,272505,24625,G0908 ,Panoche - CalPeak Power,2002
G,CalPeak Power - Vaca Dixon LLC ,10.9643213426442,186843,17041,G0909 ,Vaca Dixon - CalPeak Power,2002
G,Calpine Corporation - West Region ,7.0901550906586,25628500,3614660,G0780 ,Los Medanos Energy Center LLC,2002
G,Calpine Corporation - West Region ,7.089216152019,26114900,3683750,G0779 ,Sutter Energy Center - Calpine Construction Finance Co,2002
G,Calpine Gilroy Cogen LP ,8.68488246018777,7897980,909394,G0229 ,Calpine Gilroy Cogen  L.P.,2002
G,Calpine King City Cogeneration LLC ,8.30313693498439,8183140,985548,G0019 ,Calpine King City Cogeneration  LLC,2002
G,Calpine Monterey Cogeneration Inc ,8.40166811181304,1831320,217971,G0661 ,Watsonville - (Non-Operational May 2011),2002
